Date,NAV
2018-11-28,10.00720
2018-11-29,10.01210
2018-11-30,10.01390
2018-12-03,10.02240
2018-12-04,10.02600
2018-12-05,10.03520
2018-12-06,10.04600
2018-12-07,10.04130
2018-12-10,10.02720
2018-12-11,10.02310
2018-12-12,10.04280
2018-12-13,10.04600
2018-12-14,10.04690
2018-12-17,10.05770
2018-12-18,10.06120
2018-12-19,10.08570
2018-12-20,10.09650
2018-12-21,10.10080
2018-12-24,10.10580
2018-12-26,10.12220
2018-12-27,10.12950
2018-12-28,10.13320
2018-12-31,10.14280
2019-01-01,10.14270
2019-01-02,10.14540
2019-01-03,10.14150
2019-01-04,10.15100
2019-01-07,10.15790
2019-01-08,10.17190
2019-01-09,10.17520
2019-01-10,10.17430
2019-01-11,10.18130
2019-01-14,10.19760
2019-01-15,10.19600
2019-01-16,10.18850
2019-01-17,10.18780
2019-01-18,10.18870
2019-01-21,10.18740
2019-01-22,10.19840
2019-01-23,10.19940
2019-01-24,10.20100
2019-01-25,10.20510
2019-01-28,10.21170
2019-01-29,10.21300
2019-01-30,10.20790
2019-01-31,10.21160
2019-02-01,10.19160
2019-02-04,10.19090
2019-02-05,10.18920
2019-02-06,10.19350
2019-02-07,10.22440
2019-02-08,10.24180
2019-02-11,10.24680
2019-02-12,10.24410
2019-02-13,10.28030
2019-02-14,10.27730
2019-02-15,10.26910
2019-02-18,10.26060
2019-02-20,10.26910
2019-02-21,10.27150
2019-02-22,10.27270
2019-02-25,10.27960
2019-02-26,10.27750
2019-02-27,10.27080
2019-02-28,10.28270
2019-03-01,10.29500
2019-03-05,10.30620
2019-03-06,10.30900
2019-03-07,10.31610
2019-03-08,10.32560
2019-03-11,10.34870
2019-03-12,10.36310
2019-03-13,10.36140
2019-03-14,10.39150
2019-03-15,10.39390
2019-03-18,10.41460
2019-03-19,10.40770
2019-03-20,10.41660
2019-03-22,10.42970
2019-03-25,10.43630
2019-03-26,10.43460
2019-03-27,10.43990
2019-03-28,10.45210
2019-03-29,10.46820
2019-04-02,10.52680
2019-04-03,10.51650
2019-04-04,10.50070
2019-04-05,10.49890
2019-04-08,10.48850
2019-04-09,10.48560
2019-04-10,10.48830
2019-04-11,10.48680
2019-04-12,10.48730
2019-04-15,10.48320
2019-04-16,10.47760
2019-04-18,10.48190
2019-04-22,10.47200
2019-04-23,10.47320
2019-04-24,10.47840
2019-04-25,10.46260
2019-04-26,10.46980
2019-04-30,10.47430
2019-05-02,10.47120
2019-05-03,10.46340
2019-05-06,10.47010
2019-05-07,10.47180
2019-05-08,10.47890
2019-05-09,10.48110
2019-05-10,10.47910
2019-05-13,10.49150
2019-05-14,10.50660
2019-05-15,10.50930
2019-05-16,10.51140
2019-05-17,10.52020
2019-05-20,10.54520
2019-05-21,10.54260
2019-05-22,10.54380
2019-05-23,10.56930
2019-05-24,10.58090
2019-05-27,10.61170
2019-05-28,10.61920
2019-05-29,10.62110
2019-05-30,10.61620
2019-05-31,10.63920
2019-06-03,10.65480
2019-06-04,10.64400
2019-06-06,10.66160
2019-06-07,10.64590
2019-06-10,10.63640
2019-06-11,10.63780
2019-06-12,10.64410
2019-06-13,10.64720
2019-06-14,10.65950
2019-06-17,10.66140
2019-06-18,10.67100
2019-06-19,10.67480
2019-06-20,10.68060
2019-06-21,10.67480
2019-06-24,10.67700
2019-06-25,10.66330
2019-06-26,10.65820
2019-06-27,10.66250
2019-06-28,10.66420
2019-07-01,10.66230
2019-07-02,10.66790
2019-07-03,10.68420
2019-07-04,10.69390
2019-07-05,10.71660
2019-07-08,10.73840
2019-07-09,10.74730
2019-07-10,10.75100
2019-07-11,10.75770
2019-07-12,10.76650
2019-07-15,10.78800
2019-07-16,10.80260
2019-07-17,10.79540
2019-07-18,10.79910
2019-07-19,10.80300
2019-07-22,10.79800
2019-07-23,10.79560
2019-07-24,10.79990
2019-07-25,10.78860
2019-07-26,10.79320
